date,actual,forecast
1981-02-01,0.039239269372032363,-0.01180740555778758
1981-03-01,-0.01977970880881031,-0.005587550875428352
1981-04-01,0.002327266221333016,-0.005838336959100016
1981-05-01,-0.00641240032170662,-0.0027202711893645577
1981-06-01,0.0018739448692041217,-0.0026695425845843354
1981-07-01,-0.05972501011842673,0.0037777805207430733
1981-08-01,-0.050669116992358584,0.003344149543395163
1981-09-01,0.05245091044309915,0.0028403226654906124
1981-10-01,0.04027599595369511,0.008710714368794718
1981-11-01,-0.02603849215789387,-6.343786664661272e-05
1981-12-01,-0.013100534376089728,0.006330870373579512
1982-01-01,-0.0575420129078889,0.014597646704474453
1982-02-01,-0.005229812921633657,0.009714974929816576
1982-03-01,0.044053637443588624,0.0007518069076478648
1982-04-01,-0.03491190566697392,0.011950479357961136
1982-05-01,-0.015334166690015397,0.003752384277615501
1982-06-01,-0.017963401453813293,0.0002584582047006416
1982-07-01,0.11448627395039215,0.0006542207896420868
1982-08-01,0.012314735272443754,0.007564097411586838
1982-09-01,0.10895188532040184,0.008664915037839295
1982-10-01,0.039605687097850055,0.014859751805383278
1982-11-01,0.019106755458588087,0.015021621341987678
1982-12-01,0.036537133631078834,0.01497944224821712
1983-01-01,0.022691198611386937,0.015480411440993677
1983-02-01,0.03631638467994263,0.015325703343460987
1983-03-01,0.0757488223732237,0.015746009298542835
1983-04-01,-0.008873335300424005,0.016068066607545332
1983-05-01,0.03805198139029733,0.011560446992867407
1983-06-01,-0.030009799172532936,0.015216141679097876
1983-07-01,0.0147871922260558,0.014553478723105048
1983-08-01,0.01361332393183182,0.01433831069106196
1983-09-01,-0.01171504917338101,0.011176839150127085
1983-10-01,0.02080519571257807,0.01041567677958658
1983-11-01,-0.005297460324182735,0.010427808099550117
1983-12-01,-0.005634388639164597,0.009998012480465225
1984-01-01,-0.03584799295994244,0.009280206004632478
1984-02-01,0.017159540043459463,0.01255466401681641
1984-03-01,0.009204549988725283,0.011063582103681234
1984-04-01,-0.0571767887813562,0.007009392879910545
1984-05-01,0.02128736186493642,0.0066985458721864795
1984-06-01,-0.01254003755271074,0.013074695000757712
1984-07-01,0.10472145746141394,0.00819596994369999
1984-08-01,0.00020996115795714963,0.017698514010643842
1984-09-01,0.0036607606278589123,0.02064594585168356
1984-10-01,-0.011424312852020998,0.01378266697600137
1984-11-01,0.025872810440279483,0.012807309707118067
1984-12-01,0.07497650901597089,0.012337569429075806
1985-01-01,0.012143980065927764,0.015176616568950474
1985-02-01,0.000597720404198686,0.014746016765259636
1985-03-01,-0.0010491728322864391,0.011427883429176727
1985-04-01,0.05602621602706487,0.010916490653860217
1985-05-01,0.015417337402190083,0.012594813960134092
1985-06-01,-0.0014721411866167014,0.012226514681242404
1985-07-01,-0.00862415534529241,0.011156567375074512
1985-08-01,-0.03175952915705742,0.01082707430825522
1985-09-01,0.04507480142110704,0.010362525471965351
1985-10-01,0.06627550080949357,0.010651724802434967
1985-11-01,0.04718642422869332,0.013400240850500155
1985-12-01,0.005483172886960171,0.012085678591220915
1986-01-01,0.07197579498137024,0.01171287174292037
1986-02-01,0.05424116032942566,0.012987672409563769
1986-03-01,-0.011406135138689811,0.015042607353672358
1986-04-01,0.05172475116506371,0.01379763252218372
1986-05-01,0.016698292234671612,0.01396624145756033
1986-06-01,-0.05760524909546525,0.013879550910391782
1986-07-01,0.07146626700711148,0.013046546412868103
1986-08-01,-0.08635025557432009,0.010629424622432302
1986-09-01,0.056096978452172985,0.012072901949292975
1986-10-01,0.024009039642862315,0.012371173695404688
1986-11-01,-0.02585089488904868,0.009657000262925871
1986-12-01,0.12630049087137352,0.0011434651038881843
1987-01-01,0.038694806630867974,0.0016248469967455653
1987-02-01,0.028427412203217754,0.0006307593110968108
1987-03-01,-0.00909159785297974,-0.0019527626845359128
1987-04-01,0.008443239922902631,0.007982383276508836
1987-05-01,0.04913481349216095,0.010296427810182012
1987-06-01,0.049334781398275074,0.011758704882238385
1987-07-01,0.03653574389532028,0.004600385572501229
1987-08-01,-0.02222308000305096,0.011537713040610258
1987-09-01,-0.242549502798927,0.010148572047849587
1987-10-01,-0.08604783454357738,0.009413087320408828
1987-11-01,0.07329633049483354,0.0155844724866765
1987-12-01,0.042503167572927984,0.049681123785363164
1988-01-01,0.04373317052293114,0.011050644242817579
1988-02-01,-0.031035104892061672,0.011472534723875789
1988-03-01,0.01226031816958135,0.011158339182727267
1988-04-01,0.0060711094357185575,0.011807405001691787
1988-05-01,0.04515497989492431,0.011439576748795035
1988-06-01,-0.0025789879772200102,0.005839239392681352
1988-07-01,-0.036379293103806346,0.010120169171501131
1988-08-01,0.041855415694628015,0.007733516119437761
1988-09-01,0.02848380033986596,-0.004009263884737002
1988-10-01,-0.016136797285261573,0.011069003294357142
1988-11-01,0.01750213310105705,0.021801312979118786
1988-12-01,0.0714519176641045,0.001581873923657063
1989-01-01,-0.02651234980397932,0.001731558023515499
1989-02-01,0.02341765775713347,-0.01719663405509301
1989-03-01,0.05159832580469002,-0.010146765458510372
1989-04-01,0.03719548091823333,0.016056792537789265
1989-05-01,-0.005242721951485764,0.0037318147142945614
1989-06-01,0.08720419896826391,-0.015780755488547935
1989-07-01,0.01791057321473284,-0.019852910073918578
1989-08-01,-0.0040071643632801895,0.009277326260763013
1989-09-01,-0.022846967326421618,0.004268350882046371
1989-10-01,0.01903939921367884,0.009194966665775565
1989-11-01,0.023794114587160912,0.008812056338188759
1989-12-01,-0.06848197983521519,0.010248482979913301
1990-01-01,0.011318531292837893,0.003367202899448632
