date,actual,forecast
1981-02-01,0.039239269372032363,0.0077653755680262004
1981-03-01,-0.01977970880881031,0.00891492239302829
1981-04-01,0.002327266221333016,0.008239006728317995
1981-05-01,-0.00641240032170662,0.007535602717402922
1981-06-01,0.0018739448692041217,0.008011245453818676
1981-07-01,-0.05972501011842673,0.007906864598276686
1981-08-01,-0.050669116992358584,0.0075056092550493825
1981-09-01,0.05245091044309915,0.00572265678796768
1981-10-01,0.04027599595369511,0.011482118733796842
1981-11-01,-0.02603849215789387,0.016344281771760796
1981-12-01,-0.013100534376089728,0.009333820960756628
1982-01-01,-0.0575420129078889,0.00881673810412475
1982-02-01,-0.005229812921633657,0.008211761646592824
1982-03-01,0.044053637443588624,0.008626629530559118
1982-04-01,-0.03491190566697392,0.00867537003109194
1982-05-01,-0.015334166690015397,0.008534896727103556
1982-06-01,-0.017963401453813293,0.008196066651726617
1982-07-01,0.11448627395039215,0.008661696390204877
1982-08-01,0.012314735272443754,0.019917886921385568
1982-09-01,0.10895188532040184,0.010071567550431294
1982-10-01,0.039605687097850055,0.01946169321013063
1982-11-01,0.019106755458588087,0.01988895446536862
1982-12-01,0.036537133631078834,0.01955756899076412
1983-01-01,0.022691198611386937,0.01775693963218975
1983-02-01,0.03631638467994263,0.01748829442916082
1983-03-01,0.0757488223732237,0.015529160613677002
1983-04-01,-0.008873335300424005,0.013443803726108133
1983-05-01,0.03805198139029733,0.012342723715878048
1983-06-01,-0.030009799172532936,0.011705155168433316
1983-07-01,0.0147871922260558,0.008825093929533534
1983-08-01,0.01361332393183182,0.003998660747975191
1983-09-01,-0.01171504917338101,0.004808982864537337
1983-10-01,0.02080519571257807,0.004170579963180562
1983-11-01,-0.005297460324182735,0.009556650573516364
1983-12-01,-0.005634388639164597,0.009380107821160591
1984-01-01,-0.03584799295994244,0.008477697455836727
1984-02-01,0.017159540043459463,0.002620849971936949
1984-03-01,0.009204549988725283,0.003932292726195625
1984-04-01,-0.0571767887813562,0.0035031030962605833
1984-05-01,0.02128736186493642,0.0006709385291059702
1984-06-01,-0.01254003755271074,0.00985815682860103
1984-07-01,0.10472145746141394,0.01497382978362402
1984-08-01,0.00020996115795714963,0.012602639545655901
1984-09-01,0.0036607606278589123,0.015678280941273586
1984-10-01,-0.011424312852020998,0.01751320951506637
1984-11-01,0.025872810440279483,0.020579208395440862
1984-12-01,0.07497650901597089,0.022826026131988406
1985-01-01,0.012143980065927764,0.024772498740233358
1985-02-01,0.000597720404198686,0.016375561845283295
1985-03-01,-0.0010491728322864391,0.019100376992161494
1985-04-01,0.05602621602706487,0.019272874348141428
1985-05-01,0.015417337402190083,0.024573339123964665
1985-06-01,-0.0014721411866167014,0.023115872354155964
1985-07-01,-0.00862415534529241,0.020389823177400276
1985-08-01,-0.03175952915705742,0.020616784095515026
1985-09-01,0.04507480142110704,0.019817772563560043
1985-10-01,0.06627550080949357,0.018460525645803097
1985-11-01,0.04718642422869332,0.019236679004635035
1985-12-01,0.005483172886960171,0.017428217948244756
1986-01-01,0.07197579498137024,0.015781607387712365
1986-02-01,0.05424116032942566,0.02151491446300273
1986-03-01,-0.011406135138689811,0.023765588971848113
1986-04-01,0.05172475116506371,0.021398346761118188
1986-05-01,0.016698292234671612,0.014980192650640295
1986-06-01,-0.05760524909546525,0.013272048591087895
1986-07-01,0.07146626700711148,0.015085403401433954
1986-08-01,-0.08635025557432009,0.016787480273442
1986-09-01,0.056096978452172985,0.012030783480208593
1986-10-01,0.024009039642862315,0.015794416116531353
1986-11-01,-0.02585089488904868,0.013931613502628143
1986-12-01,0.12630049087137352,0.015740432920451696
1987-01-01,0.038694806630867974,0.00874085581346893
1987-02-01,0.028427412203217754,0.008809194603777637
1987-03-01,-0.00909159785297974,0.006384373664733519
1987-04-01,0.008443239922902631,0.0033224968765376084
1987-05-01,0.04913481349216095,0.0050114747535953946
1987-06-01,0.049334781398275074,0.0060018715879757755
1987-07-01,0.03653574389532028,0.005804520463120421
1987-08-01,-0.02222308000305096,0.0024144636659218363
1987-09-01,-0.242549502798927,-0.0011450316105535603
1987-10-01,-0.08604783454357738,-0.06585183845879983
1987-11-01,0.07329633049483354,0.0017408304314599004
1987-12-01,0.042503167572927984,0.0017373757838773235
1988-01-01,0.04373317052293114,0.003080349728844618
1988-02-01,-0.031035104892061672,0.004152351325743921
1988-03-01,0.01226031816958135,0.0010035161906858285
1988-04-01,0.0060711094357185575,-0.0003690491969325742
1988-05-01,0.04515497989492431,-0.0007089929918473615
1988-06-01,-0.0025789879772200102,0.0013467144335795678
1988-07-01,-0.036379293103806346,-0.00010363179407701581
1988-08-01,0.041855415694628015,-2.0939984467727157e-05
1988-09-01,0.02848380033986596,-0.0008863443539909293
1988-10-01,-0.016136797285261573,-0.0007488694791512231
1988-11-01,0.01750213310105705,-0.0005926531454221087
1988-12-01,0.0714519176641045,0.0038472014466164814
1989-01-01,-0.02651234980397932,0.0016735133581092104
1989-02-01,0.02341765775713347,-0.00025298164597625274
1989-03-01,0.05159832580469002,-0.002764591104531665
1989-04-01,0.03719548091823333,-0.00235150641982948
1989-05-01,-0.005242721951485764,0.002627022725834179
1989-06-01,0.08720419896826391,0.006241112556876784
1989-07-01,0.01791057321473284,0.009273169303580249
1989-08-01,-0.0040071643632801895,0.005350633641857835
1989-09-01,-0.022846967326421618,0.004420689654029447
1989-10-01,0.01903939921367884,0.00263710917463769
1989-11-01,0.023794114587160912,0.007771493146143943
1989-12-01,-0.06848197983521519,0.0037994717687286506
1990-01-01,0.011318531292837893,-0.005517082011519878
